noun,total,Collective,Common,Count,Derived,Eventive,Mass,Pluralia Tantum,Singularia Tantum,Usually Verb,Verbalizable
anchovy,2.65152019,0.85994956,0.80153885,0.95017180,0.00000000,0.71364051,0.81613252,0.00000000,0.00000000,-0.58835006,-0.90156299
android,1.40250257,0.34810552,0.82542017,0.95230407,0.00000000,0.40538672,0.41342849,0.00000000,0.00000000,-0.60617244,-0.93596995
anesthesiologist,1.44598833,0.33578578,0.56747040,0.77234483,0.00000000,0.35964030,0.29958424,-0.26547551,0.00000000,-0.62336171,0.00000000
anesthesiology,2.69181922,0.80591011,0.30414096,0.94639340,0.00000000,0.93322411,0.31794733,0.00000000,0.00000000,-0.61579669,0.00000000
angel,-0.56358227,0.36514449,0.75073493,0.82386622,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.57463849,-1.92868942
anger,0.05494678,0.00000000,0.33148909,0.64786327,0.00000000,0.90997264,0.48164633,0.00000000,0.00000000,-0.61206585,-1.70395869
angina,0.28565857,0.82250714,0.25836399,0.95829737,0.00000000,0.27650186,0.30735251,-0.25149149,0.00000000,-0.59434104,-1.49153179
angiosperm,1.19487908,0.46568155,0.86247417,0.95292661,0.00000000,0.42623526,0.70974168,0.00000000,0.00000000,-0.58604103,-1.63613915
angle,0.28808892,0.00000000,0.71199679,0.95806137,0.00000000,0.72955218,0.00000000,0.00000000,0.00000000,-0.63572681,-1.47579461
angora,0.11057225,0.74298739,0.00000000,0.92343512,0.00000000,0.39292088,0.34764579,0.00000000,0.00000000,-0.57613981,-1.72027713
angstrom,1.02584147,0.47677326,0.57324147,0.88461953,0.00000000,0.76483387,0.36740386,0.00000000,0.00000000,-0.60322535,-1.43780518
anguish,0.14832371,0.00000000,0.36007950,0.80272788,0.00000000,0.94957647,0.46499878,0.00000000,0.00000000,-0.58658904,-1.84246987
animal,1.01479882,0.43275154,0.77764025,0.88605228,0.00000000,0.00000000,0.47791141,0.00000000,0.00000000,-0.59359258,-0.96596408
anime,2.71787280,0.88527396,0.65088058,0.94608903,0.00000000,0.94322687,0.80096993,0.00000000,0.00000000,-0.59076953,-0.91779804
anise,1.14499563,0.31200716,0.70619071,0.93052918,0.00000000,0.77420273,0.43467343,0.00000000,0.00000000,-0.59289938,-1.41970819
ankle,-0.45010677,0.00000000,0.45587772,0.91245463,0.00000000,0.29417560,0.39405254,0.00000000,0.00000000,-0.57471925,-1.93194801
anklet,1.33389723,0.00000000,0.88390613,0.91091231,0.00000000,0.71589139,0.34509844,0.00000000,0.00000000,-0.55980217,-0.96210885
anniversary,-0.34516048,0.00000000,0.74774116,0.91915295,0.00000000,0.48506370,0.00000000,0.00000000,0.00000000,-0.58786029,-1.90925801
announcement,0.95633939,0.38901597,0.81473070,0.79596722,0.00000000,0.93898091,0.27496046,0.00000000,0.00000000,-0.59921879,-1.65809709
annual,-1.71325737,0.39038390,0.26139218,0.90402108,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.65179932,-2.61725521
anorak,1.13411930,0.68520990,0.89322034,0.91067120,0.00000000,0.94570103,0.69637576,0.00000000,0.00000000,-0.56631249,-2.43074644
answer,-0.05093843,0.00000000,0.70409438,0.89519206,0.00000000,0.90619934,0.27322221,0.00000000,0.00000000,-0.59677064,-2.23287576
ant,0.78620598,0.46671945,0.77448970,0.89513898,0.00000000,0.65068591,0.42558298,0.00000000,0.00000000,-0.64370286,-1.78270817
anteater,1.20117760,0.38395131,0.59084269,0.83887938,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.61249578,0.00000000
antecedent,1.33095211,0.70107621,0.68584195,0.94635418,0.00000000,0.81367141,0.28280061,0.00000000,0.00000000,-0.64208239,-1.45670986
antechamber,1.76501888,0.47722617,0.81797349,0.89458448,0.00000000,0.84168831,0.27375227,0.00000000,0.00000000,-0.57639354,-0.96381229
antelope,2.46824151,0.92988852,0.63654843,0.95708549,0.00000000,0.64609942,0.74912772,0.00000000,0.00000000,-0.57726324,-0.87324482
antennae,1.38795042,0.84903949,0.67652366,0.93863332,0.00000000,0.67154574,0.35161480,0.00000000,0.00000000,-0.58501518,-1.51439142
anterior,-2.76653013,0.27932924,0.00000000,0.93099943,0.00000000,0.00000000,0.00000000,-0.63295782,0.00000000,-0.65365160,-2.69024938
anthropology,1.63542321,0.42226872,0.36114269,0.96138582,0.00000000,0.96033925,0.48467693,0.00000000,0.00000000,-0.59391147,-0.96047872
antibody,1.63072330,0.31208354,0.80464399,0.96639621,0.00000000,0.71942380,0.44648811,0.00000000,0.00000000,-0.65290278,-0.96540958
anticipation,-0.00278717,0.00000000,0.37962756,0.79812470,0.00000000,0.91593170,0.44457597,0.00000000,0.00000000,-0.62195611,-1.91909099
anticodon,2.14304128,0.79366949,0.81650850,0.96331730,0.00000000,0.83372590,0.64018485,0.00000000,0.00000000,-0.56166244,-1.34270233
antigen,0.35332969,0.00000000,0.76750556,0.96950245,0.00000000,0.71021745,0.47462133,0.00000000,0.00000000,-0.64324653,-1.92527056
antique,0.40053958,0.26631427,0.78452399,0.92794907,0.00000000,0.48321408,0.45395038,0.00000000,0.00000000,-0.58113801,-1.93427420
antiquity,-0.35029370,0.00000000,0.34997693,0.95361799,0.00000000,0.46642375,0.44502905,0.00000000,0.00000000,-0.65166813,-1.91367328
antler,1.89449579,0.36440358,0.78226921,0.89510289,0.00000000,0.78389198,0.48385212,0.00000000,0.00000000,-0.62064159,-0.79438239
antling,2.76825985,0.41101253,0.65642053,0.89559990,0.00000000,0.92668098,0.48011503,0.00000000,0.00000000,-0.60156912,0.00000000
anxiety,0.18146068,0.00000000,0.35385588,0.92410147,0.00000000,0.91639870,0.44659248,0.00000000,0.00000000,-0.58738041,-1.87210745
anybody,-3.50595912,0.00000000,0.00000000,0.00000000,0.00000000,0.42737436,0.00000000,-0.81434861,-0.64294803,-0.62221766,-1.85381919
anyone,-2.83188328,0.00000000,0.00000000,0.00000000,0.00000000,0.33832023,0.00000000,-0.82643637,-0.84252068,-0.60508680,-0.89615965
anything,-3.51207241,0.00000000,0.00000000,0.33873093,0.00000000,0.00000000,0.00000000,-0.71038520,-0.68818328,-0.69379264,-1.75844222
anywhere,-2.46344322,0.00000000,0.00000000,0.39885798,0.00000000,0.43962741,0.00000000,-0.81133249,0.00000000,-0.64850956,-1.84208655
apartment,0.86151415,0.28393865,0.80082649,0.87999699,0.00000000,0.00000000,0.39222094,0.00000000,0.00000000,-0.55088979,-0.94457912
ape,0.83985770,0.42769888,0.68118155,0.93967840,0.00000000,0.00000000,0.34119684,0.00000000,0.00000000,-0.57702756,-0.97287041
aperitif,1.21145108,0.47463539,0.93264097,0.96515128,0.00000000,0.96140525,0.00000000,0.00000000,0.00000000,-0.59953463,-1.52284718
apology,1.93643358,0.00000000,0.89271003,0.86333910,0.00000000,0.95060575,0.34841961,0.00000000,0.00000000,-0.56165987,-0.55698103
app,0.89220971,0.42479235,0.79760921,0.93632007,0.00000000,0.43189982,0.44433197,0.00000000,0.00000000,-0.61141813,-1.53132558
apparatus,-0.00512326,0.43667242,0.68613294,0.91980284,0.00000000,0.88220870,0.43607032,0.00000000,0.00000000,-0.63867593,-2.72733456
apparel,0.93875211,0.00000000,0.39866543,0.86526617,0.00000000,0.74770781,0.48988217,0.00000000,0.00000000,-0.59282047,-0.96994901
appeal,1.05876610,0.42901498,0.79108626,0.94871935,0.00000000,0.94628537,0.41192096,0.00000000,0.00000000,-0.58501810,-1.88324273
appearance,0.02774006,0.00000000,0.71131760,0.88762808,0.00000000,0.96416599,0.00000000,0.00000000,0.00000000,-0.61071169,-1.92465991
appellation,2.77839449,0.41212192,0.73533627,0.95912400,0.00000000,0.91575682,0.36775845,0.00000000,0.00000000,-0.61170298,0.00000000
appendix,1.89946437,0.36102566,0.87265664,0.96086529,0.00000000,0.86861557,0.40739352,0.00000000,0.00000000,-0.61618584,-0.95490646
appetiser,2.87608045,0.34579208,0.89693585,0.91731670,0.00000000,0.91788357,0.39236358,0.00000000,0.00000000,-0.59421134,0.00000000
appetite,0.07430211,0.00000000,0.43071780,0.95831037,0.00000000,0.75961831,0.44748679,0.00000000,0.00000000,-0.58872139,-1.93310976
appetizer,2.93835509,0.29516712,0.92309794,0.89316586,0.00000000,0.95039803,0.45881334,0.00000000,0.00000000,-0.58228719,0.00000000
applause,0.56396410,0.38077253,0.35677835,0.89420217,0.00000000,0.94711137,0.47040355,0.00000000,0.00000000,-0.58598423,-1.89931965
apple,0.37280071,0.00000000,0.86427018,0.92651248,0.00000000,0.39563617,0.46271300,0.00000000,0.00000000,-0.56241262,-1.71391851
applewood,1.49406803,0.00000000,0.27019033,0.89734194,0.00000000,0.41580665,0.47870946,0.00000000,0.00000000,-0.56798035,0.00000000
appliance,-0.43975574,0.00000000,0.80854860,0.88004795,0.00000000,0.69393900,0.48243251,0.00000000,0.00000000,-0.60411686,-2.70060694
application,1.03336516,0.43694639,0.72937772,0.91164136,0.00000000,0.96596316,0.38611761,0.00000000,0.00000000,-0.58050525,-1.81617582
appointment,1.85557130,0.29095486,0.84582776,0.87353835,0.00000000,0.91456565,0.36336696,0.00000000,0.00000000,-0.56061977,-0.87206250
appreciation,0.57123131,0.32343176,0.40062800,0.92518622,0.00000000,0.94233304,0.48163074,0.00000000,0.00000000,-0.59490627,-1.90707219
apprehension,-0.73452917,0.00000000,0.31773522,0.85723671,0.00000000,0.89665550,0.39947566,0.00000000,0.00000000,-0.59844714,-2.60718513
approach,1.12670046,0.30085349,0.44979194,0.94884840,0.00000000,0.95708680,0.00000000,0.00000000,0.00000000,-0.60497874,-0.92490143
appropriation,1.46134409,0.00000000,0.72384673,0.89593014,0.00000000,0.94012219,0.44972104,0.00000000,0.00000000,-0.59787446,-0.95040154
approval,0.50739798,0.00000000,0.34963119,0.88428053,0.00000000,0.97053683,0.41348505,0.00000000,0.00000000,-0.58114743,-1.52938819
apricot,1.76342359,0.27463436,0.84519792,0.91452488,0.00000000,0.87266016,0.75822860,0.00000000,0.00000000,-0.57106209,-1.33076024
apron,1.88922510,0.00000000,0.90218404,0.92704198,0.00000000,0.73290625,0.40264046,0.00000000,0.00000000,-0.56235218,-0.51319546
apse,1.16262349,0.92021319,0.84736124,0.96180031,0.00000000,0.81804842,0.00000000,0.00000000,0.00000000,-0.57837385,-1.80642581
aquarium,0.56156370,0.39120042,0.90926999,0.90963084,0.00000000,0.41966477,0.00000000,0.00000000,0.00000000,-0.55644315,-1.51175916
aquifer,1.70810390,0.38449809,0.86005774,0.89571390,0.00000000,0.66739696,0.41262481,0.00000000,0.00000000,-0.58626097,-0.92592663
arcade,-0.17948422,0.42570037,0.89146540,0.90606421,0.00000000,0.61656654,0.00000000,0.00000000,0.00000000,-0.62584269,-2.39343804
arch,1.13541031,0.27851456,0.83128995,0.93376529,0.00000000,0.35636014,0.28100312,0.00000000,0.00000000,-0.60584378,-0.93967897
arch-rival,0.67675787,0.44787273,0.79706627,0.92282027,0.00000000,0.82982817,0.00000000,0.00000000,0.00000000,-0.57951349,-1.74131608
archaeologist,0.00871736,0.33898360,0.59586427,0.74909168,0.00000000,0.25451797,0.00000000,-0.35054594,-0.30543759,-0.58677512,-0.68698150
archaeology,2.47080627,0.29590800,0.34544796,0.95989525,0.00000000,0.96290725,0.47867805,0.00000000,0.00000000,-0.57203025,0.00000000
archeology,2.15199193,0.00000000,0.33927900,0.95606345,0.00000000,0.95020470,0.47646940,0.00000000,0.00000000,-0.57002461,0.00000000
archer,0.87486884,0.43567032,0.79048091,0.75381035,0.00000000,0.27450386,0.00000000,0.00000000,0.00000000,-0.57124990,-0.80834669
architect,-0.95768735,0.30034935,0.59627035,0.80064413,0.00000000,0.31940693,0.00000000,-0.26134416,0.00000000,-0.56745189,-2.14556205
architecture,1.48473087,0.26249278,0.39981624,0.94967869,0.00000000,0.93100378,0.47885782,0.00000000,0.00000000,-0.57538801,-0.96173042
archives,-0.75361350,0.00000000,0.29515177,0.30715877,0.00000000,0.88375121,0.42464948,-0.35211051,-0.75252762,-0.60288566,-0.95680094
area,0.47659007,0.32467383,0.35535964,0.93945634,0.00000000,0.00000000,0.43561924,0.00000000,0.00000000,-0.61586338,-0.96265560
arena,0.96243477,0.31321597,0.77613622,0.87959200,0.00000000,0.26054892,0.30654147,0.00000000,0.00000000,-0.61125386,-0.96234596
argument,1.10572797,0.38764712,0.45405480,0.95046455,0.00000000,0.94758251,0.47612551,0.00000000,0.00000000,-0.62528574,-1.48486078
arithmetic,0.40685847,0.25215724,0.37864277,0.86346442,0.00000000,0.96257308,0.47948426,0.00000000,0.00000000,-0.59771311,-1.93175018
ark,0.58709857,0.32424748,0.85569870,0.91537955,0.00000000,0.61898628,0.39094767,0.00000000,0.00000000,-0.59118837,-1.92697275
arm,0.56467178,0.46126619,0.73229638,0.82817096,0.00000000,0.27038997,0.40484598,0.00000000,0.00000000,-0.59233832,-1.53995937
arm-rest,0.37562498,0.00000000,0.80095178,0.80665132,0.00000000,0.85638049,0.37323728,0.00000000,0.00000000,-0.54002017,-1.92157573
armadillo,2.62696087,0.82726812,0.80136889,0.91394100,0.00000000,0.81934974,0.61763775,0.00000000,0.00000000,-0.58445054,-0.76815408
armament,1.30896088,0.26217449,0.42816514,0.91833723,0.00000000,0.75026935,0.46994397,0.00000000,0.00000000,-0.58613068,-0.93379861
armchair,0.54819897,0.00000000,0.90143552,0.77690321,0.00000000,0.41706061,0.00000000,0.00000000,0.00000000,-0.59707326,-0.95012712
armoire,1.14179358,0.00000000,0.91212302,0.91347271,0.00000000,0.33528715,0.43747583,0.00000000,0.00000000,-0.58560014,-0.87096500
armor,0.70760265,0.00000000,0.40754175,0.90882248,0.00000000,0.45415962,0.47930476,0.00000000,0.00000000,-0.57432675,-0.96789920
armour,0.97921810,0.00000000,0.40249467,0.92063838,0.00000000,0.71761638,0.47703543,0.00000000,0.00000000,-0.56799757,-0.97056919
armpit,0.43875724,0.00000000,0.79769501,0.91988987,0.00000000,0.82420006,0.34201634,0.00000000,0.00000000,-0.58098042,-1.86406362
armrest,0.26214495,0.00000000,0.81030929,0.80736011,0.00000000,0.30318183,0.36219761,0.00000000,0.00000000,-0.57399017,-1.44691372
army,0.75540665,0.94869733,0.73270294,0.86429375,0.00000000,0.28179497,0.26276630,0.00000000,0.00000000,-0.59298271,-1.74186593
arrangement,0.60029063,0.41385937,0.74041694,0.45359400,0.00000000,0.95447549,0.56266889,0.00000000,0.00000000,-0.60928297,-1.91544110
array,0.74821988,0.45649758,0.83122003,0.92764640,0.00000000,0.31873634,0.32633743,0.00000000,0.00000000,-0.59820485,-1.51401305
arrest,1.10492101,0.00000000,0.82477650,0.88087654,0.00000000,0.94043827,0.00000000,0.00000000,0.00000000,-0.57360214,-0.96756816
arrival,0.11178052,0.33389589,0.65575728,0.76635683,0.00000000,0.90153974,0.00000000,0.00000000,0.00000000,-0.61896068,-1.92680854
arrogance,-0.14207065,0.00000000,0.35406089,0.75512224,0.00000000,0.82500732,0.45082039,0.00000000,0.00000000,-0.60238230,-1.92469919
arrow,0.17930320,0.00000000,0.91246092,0.95233217,0.00000000,0.81332496,0.46392128,0.00000000,0.00000000,-0.59763050,-2.36510563
art,0.74996984,0.29608282,0.40796530,0.95590267,0.00000000,0.95485488,0.49004242,0.00000000,0.00000000,-0.55499768,-1.79988056
artery,0.55883375,0.40514788,0.74689454,0.96287051,0.00000000,0.56141821,0.43131459,0.00000000,0.00000000,-0.61772442,-1.93108755
arthur,2.66471949,0.37346387,0.81455001,0.92600361,0.00000000,0.83780804,0.29863966,0.00000000,0.00000000,-0.58574569,0.00000000
artichoke,1.01445615,0.32642296,0.83933952,0.92121330,0.00000000,0.84118244,0.47271472,0.00000000,0.00000000,-0.55562991,-1.83078688
article,2.25833228,0.39185107,0.74962819,0.88756859,0.00000000,0.92975703,0.47119737,0.00000000,0.00000000,-0.53493929,-0.63673067
artifact,0.71384084,0.00000000,0.86313677,0.88931009,0.00000000,0.77574545,0.48625198,0.00000000,0.00000000,-0.61883515,-1.68176830
artificer,1.20972797,0.43088540,0.71428248,0.85342807,0.00000000,0.71994269,0.27534872,-0.27770624,0.00000000,-0.59397298,-0.91248018
artist,0.98638386,0.32207668,0.32421961,0.86994970,0.00000000,0.39877740,0.69818470,-0.27447578,0.00000000,-0.55674046,-0.79560798
ascend,-2.27188420,0.00000000,0.00000000,0.77850848,0.00000000,0.00000000,0.00000000,-0.54074776,0.00000000,-0.58838135,-1.92126358
ascent,0.81731945,0.27400345,0.72655606,0.93598098,0.00000000,0.97086424,0.00000000,0.00000000,0.00000000,-0.59641105,-1.49367422
ascot,0.73147735,0.43074930,0.88729197,0.91793153,0.00000000,0.87063414,0.00000000,0.00000000,0.00000000,-0.59715730,-1.77797228
ash,-0.05741799,0.00000000,0.37767115,0.46856281,0.00000000,0.78225255,0.48725730,0.00000000,0.00000000,-0.63013750,-1.54302430
ashram,0.96857619,0.46019453,0.86755461,0.93233883,0.00000000,0.79289436,0.00000000,0.00000000,0.00000000,-0.58289057,-1.50151557
ashtray,1.30802423,0.00000000,0.90751433,0.91089970,0.00000000,0.58541539,0.37330541,0.00000000,0.00000000,-0.55593461,-0.91317600
aside,-1.07909587,0.00000000,0.33580709,0.90312165,0.00000000,0.46635360,0.00000000,-0.29290166,0.00000000,-0.59406102,-1.89741552
asparagus,2.36069420,0.00000000,0.63821232,0.94715342,0.00000000,0.84852454,0.47748998,0.00000000,0.00000000,-0.55068606,0.00000000
aspect,-0.71126795,0.00000000,0.40724134,0.94011405,0.00000000,0.33623686,0.44352418,0.00000000,0.00000000,-0.59577006,-2.24261433
asphalt,-0.12050936,0.00000000,0.37968728,0.90680608,0.00000000,0.41910031,0.48950088,0.00000000,0.00000000,-0.57009298,-1.74551094
aspic,1.76184607,0.28485259,0.80808011,0.91911688,0.00000000,0.91833603,0.27552602,0.00000000,0.00000000,-0.59118199,-0.85288358
ass,-0.39608601,0.00000000,0.58039239,0.79781094,0.00000000,0.00000000,0.29319230,0.00000000,0.00000000,-0.63472807,-1.43275356
assassination,0.70968094,0.00000000,0.66819590,0.91627246,0.00000000,0.93127000,0.00000000,-0.26716390,0.00000000,-0.58387679,-0.95501673
assault,1.44156539,0.30912119,0.84299052,0.89667407,0.00000000,0.95567766,0.00000000,0.00000000,0.00000000,-0.59330553,-0.96959251
assembly,1.04218647,0.94850618,0.72686848,0.86198211,0.00000000,0.91782999,0.00000000,0.00000000,0.00000000,-0.60607874,-1.80692154
assertion,-0.24361748,0.00000000,0.74087572,0.91488889,0.00000000,0.89104298,0.37649333,0.00000000,0.00000000,-0.63235480,-2.53456360
assessment,0.75614667,0.39878544,0.70251358,0.89725891,0.00000000,0.96345007,0.30988121,0.00000000,0.00000000,-0.60621458,-1.90952796
asset,-0.26036584,0.00000000,0.71319726,0.91004643,0.00000000,0.00000000,0.47450668,0.00000000,0.00000000,-0.63985473,-1.71826148
assignment,1.52690321,0.37185293,0.82841811,0.94424310,0.00000000,0.95912597,0.48035768,0.00000000,0.00000000,-0.56092840,-1.49616617
assist,-0.30786246,0.00000000,0.38148084,0.86646184,0.00000000,0.92675358,0.00000000,0.00000000,0.00000000,-0.61386842,-1.86869031
assistance,0.23398393,0.00000000,0.37871727,0.90119275,0.00000000,0.95305398,0.48115835,0.00000000,0.00000000,-0.61771405,-1.86242437
assistant,0.41239479,0.25057718,0.62322536,0.80804610,0.00000000,0.25448647,0.00000000,0.00000000,0.00000000,-0.58321983,-0.94072050
associate,0.58439636,0.43461800,0.00000000,0.82378861,0.00000000,0.36152700,0.28473371,0.00000000,0.00000000,-0.60455728,-0.71571368
association,1.52896392,0.90921417,0.61777842,0.95622849,0.00000000,0.87376782,0.41349775,0.00000000,0.00000000,-0.61149544,-1.63002729
assumption,-0.77401990,0.00000000,0.71908480,0.95227504,0.00000000,0.81803125,0.41336662,-0.35530752,0.00000000,-0.63171875,-2.68975133
assurance,0.62811309,0.00000000,0.43038115,0.46760333,0.00000000,0.88031805,0.39885196,0.00000000,0.00000000,-0.61641169,-0.93262970
asterisk,1.09198603,0.38861296,0.84251559,0.96132284,0.00000000,0.76637751,0.47470021,0.00000000,0.00000000,-0.59859216,-1.74295092
astrakhan,2.20291063,0.86481044,0.32595631,0.92281529,0.00000000,0.91100496,0.00000000,-0.25020975,0.00000000,-0.57146662,0.00000000
astrolabe,1.50572628,0.36629182,0.91569602,0.93705931,0.00000000,0.89748409,0.72429347,0.00000000,0.00000000,-0.60898989,-1.72610855
astrologer,0.49782777,0.36755079,0.56611648,0.46357697,0.00000000,0.35037878,0.00000000,-0.35322407,-0.30912629,-0.58744490,0.00000000
astrology,2.10478282,0.34652576,0.34615642,0.71858636,0.00000000,0.94090131,0.33317199,0.00000000,0.00000000,-0.58055902,0.00000000
astronomy,0.60135657,0.36678347,0.34366170,0.93041646,0.00000000,0.97126445,0.48059246,0.00000000,0.00000000,-0.58072203,-1.91063994
asymmetry,2.65933138,0.27123663,0.66416016,0.96689090,0.00000000,0.93366927,0.45257583,0.00000000,0.00000000,-0.62920141,0.00000000
atelier,2.87529621,0.47113803,0.84991577,0.94134107,0.00000000,0.87977740,0.33458832,0.00000000,0.00000000,-0.60146439,0.00000000
atheist,0.99543741,0.38247779,0.60679537,0.85828692,0.00000000,0.00000000,0.00000000,-0.30458307,0.00000000,-0.54753959,0.00000000
athlete,0.88775805,0.27408776,0.54809320,0.77595270,0.00000000,0.37580442,0.44667983,0.00000000,0.00000000,-0.57018799,-0.96267188
athletics,-1.82163870,0.36981779,0.00000000,0.29358602,0.00000000,0.95630211,0.00000000,-0.64964488,-0.29577711,-0.57531875,-1.92060387
