noun,total,Collective,Common,Count,Derived,Eventive,Mass,Pluralia Tantum,Singularia Tantum,Usually Verb,Verbalizable
hosiery,2.48102123,0.41140753,0.76905593,0.93108091,0.00000000,0.90720370,0.41091534,0.00000000,0.00000000,-0.94864219,0.00000000
nectarine,2.47951069,0.38962942,0.89169443,0.95739117,0.00000000,0.76890868,0.43311059,0.00000000,0.00000000,-0.96122360,0.00000000
brushfire,2.47909036,0.26599661,0.91271448,0.90528050,0.00000000,0.85878688,0.47408929,0.00000000,0.00000000,-0.93777740,0.00000000
coinsurance,2.47860771,0.31762454,0.85947019,0.83667240,0.00000000,0.88985604,0.47009182,0.00000000,0.00000000,-0.89510727,0.00000000
effacement,2.47795045,0.27795386,0.89510670,0.91221786,0.00000000,0.95361471,0.40127280,0.00000000,0.00000000,-0.96221548,0.00000000
tritone,2.47675455,0.35365975,0.93659046,0.96116897,0.00000000,0.78486246,0.36830330,0.00000000,0.00000000,-0.92783040,0.00000000
premeditation,2.47644818,0.35110211,0.84192935,0.86543494,0.00000000,0.94983885,0.41273689,0.00000000,0.00000000,-0.94459397,0.00000000
bidding,2.47586480,0.35987228,0.83699623,0.83938357,0.00000000,0.95427611,0.46874976,0.00000000,0.00000000,-0.98341316,0.00000000
lycra,2.47558522,0.92586517,0.81346530,0.94816202,0.00000000,0.81142142,0.78204533,0.00000000,0.00000000,-0.89797068,-0.90740335
walrus,2.47535437,0.64822358,0.80596608,0.92657012,0.00000000,0.27281049,0.78430840,0.00000000,0.00000000,-0.96252429,0.00000000
amazement,2.47065237,0.27517140,0.84328449,0.87859136,0.00000000,0.95231184,0.45416641,0.00000000,0.00000000,-0.93287313,0.00000000
punctuation,2.46906826,0.00000000,0.88849962,0.93500081,0.00000000,0.87392804,0.47649923,0.00000000,0.00000000,-0.70485944,0.00000000
transplantation,2.46716663,0.30148482,0.85218292,0.94495183,0.00000000,0.96460357,0.38524634,0.00000000,0.00000000,-0.98130286,0.00000000
shoestring,2.46716240,0.39393392,0.87352234,0.93034330,0.00000000,0.79085580,0.37802088,0.00000000,0.00000000,-0.89951384,0.00000000
utilisation,2.46547467,0.26694313,0.81252131,0.96715957,0.00000000,0.91942570,0.43888429,0.00000000,0.00000000,-0.93945932,0.00000000
knitting,2.46492878,0.25516099,0.87687871,0.84181342,0.00000000,0.96897179,0.49151817,0.00000000,0.00000000,-0.96941429,0.00000000
hand-holding,2.46317983,0.27288702,0.90589893,0.83516318,0.00000000,0.96290207,0.46317062,0.00000000,0.00000000,-0.97684199,0.00000000
reparation,2.46153069,0.27046776,0.89036623,0.86356661,0.00000000,0.96435204,0.46093634,0.00000000,0.00000000,-0.98815829,0.00000000
casement,2.45821339,0.28461170,0.92601976,0.93195462,0.00000000,0.82463875,0.45705891,0.00000000,0.00000000,-0.96607035,0.00000000
fibrosis,2.45734093,0.30937085,0.79938152,0.93330115,0.00000000,0.91286233,0.44935834,0.00000000,0.00000000,-0.94693327,0.00000000
memorial,2.45249119,0.32212031,0.93907404,0.90027958,0.00000000,0.88371235,0.36546507,0.00000000,0.00000000,-0.95816016,0.00000000
chiffonier,2.45107052,0.38778061,0.89316508,0.84296557,0.00000000,0.89646432,0.39953613,0.00000000,0.00000000,-0.96884120,0.00000000
cartoon,2.44847327,0.29807872,0.93338680,0.90093297,0.51572591,0.86761805,0.40008584,0.00000000,0.00000000,0.00000000,-1.46735501
copying,2.44649646,0.25247300,0.88099179,0.80197841,0.00000000,0.96906111,0.48483482,0.00000000,0.00000000,-0.94284266,0.00000000
chivalry,2.44595358,0.42444852,0.84242487,0.84040666,0.00000000,0.87309453,0.44124553,0.00000000,0.00000000,-0.97566652,0.00000000
fisting,2.44538853,0.28776655,0.89289892,0.85171741,0.00000000,0.95874351,0.42888153,0.00000000,0.00000000,-0.97461939,0.00000000
hydrant,2.44483903,0.38293716,0.94110495,0.92934337,0.00000000,0.76237059,0.38693050,0.00000000,0.00000000,-0.95784754,0.00000000
planning,2.43682733,0.28553647,0.81262162,0.87246522,0.00000000,0.97244015,0.47295064,0.00000000,0.00000000,-0.97918677,0.00000000
carving,2.43606585,0.00000000,0.94841489,0.92652261,0.00000000,0.97020480,0.48303640,0.00000000,0.00000000,-0.89211285,0.00000000
elongation,2.43540108,0.31339997,0.87163237,0.88793617,0.00000000,0.90133718,0.43431264,0.00000000,0.00000000,-0.97321725,0.00000000
trading,2.43343866,0.32564408,0.85569531,0.82958007,0.00000000,0.96124968,0.44217411,0.00000000,0.00000000,-0.98090458,0.00000000
alligator,2.43204725,0.38351741,0.85386896,0.92122546,0.00000000,0.63422054,0.56801444,0.00000000,0.00000000,-0.92879957,0.00000000
iris,2.43138558,0.63776788,0.77817211,0.91269672,0.00000000,0.81062248,0.76459613,0.00000000,0.00000000,-0.90209663,-0.57037312
anagram,2.43037531,0.35501537,0.90732059,0.92336437,0.00000000,0.86685207,0.31913212,0.00000000,0.00000000,0.00000000,-0.94130921
organizing,2.42657772,0.38209024,0.79451400,0.80365476,0.00000000,0.97276783,0.45179161,0.00000000,0.00000000,-0.97824073,0.00000000
rubbish,2.42578176,0.26067731,0.84075862,0.92082372,0.00000000,0.88709787,0.49144435,0.00000000,0.00000000,0.00000000,-0.97502011
spelling,2.42415297,0.00000000,0.91967329,0.93126073,0.00000000,0.95215964,0.47035968,0.00000000,0.00000000,-0.84930038,0.00000000
combine,2.42065102,0.78399801,0.87395892,0.86468858,0.00000000,0.88106325,0.00000000,0.00000000,0.00000000,-0.98305774,0.00000000
disengagement,2.41558117,0.31932843,0.81269085,0.93249202,0.00000000,0.94784647,0.37425691,0.00000000,0.00000000,-0.97103351,0.00000000
comradeship,2.41315487,0.46958867,0.80937999,0.86030149,0.00000000,0.87921646,0.36401334,0.00000000,0.00000000,-0.96934509,0.00000000
misreading,2.41248959,0.00000000,0.92471686,0.91419673,0.00000000,0.95650885,0.44848180,0.00000000,0.00000000,-0.83141464,0.00000000
naturalisation,2.40915814,0.31758359,0.83370155,0.95322123,0.00000000,0.91772515,0.32801870,0.00000000,0.00000000,-0.94109207,0.00000000
retrospectivity,2.40793568,0.28541374,0.81950113,0.90293777,0.00000000,0.90924492,0.44617051,0.00000000,0.00000000,-0.95533240,0.00000000
misrepresentation,2.40723550,0.00000000,0.92313740,0.91038525,0.00000000,0.94974631,0.46326628,0.00000000,0.00000000,-0.83929974,0.00000000
nestling,2.40632674,0.39127734,0.89105484,0.88160700,0.00000000,0.74511638,0.47245890,0.00000000,0.00000000,-0.97518772,0.00000000
abacus,2.40591776,0.00000000,0.91141099,0.95496160,0.00000000,0.82932490,0.58594871,0.00000000,0.00000000,-0.87572843,0.00000000
hearth,2.40569299,0.38446754,0.88898602,0.91820696,0.00000000,0.80909124,0.38142672,0.00000000,0.00000000,-0.97648549,0.00000000
story-telling,2.40416020,0.32038388,0.81089813,0.83633032,0.00000000,0.96763405,0.43381712,0.00000000,0.00000000,-0.96490330,0.00000000
rediscovery,2.40213895,0.28431818,0.83268225,0.95684397,0.00000000,0.96576798,0.33435598,0.00000000,0.00000000,-0.97182941,0.00000000
marxism,2.39604992,0.41442204,0.70025524,0.94490850,0.00000000,0.79309931,0.43197078,0.00000000,0.00000000,-0.88860595,0.00000000
organising,2.39587465,0.37392098,0.79149365,0.79824463,0.00000000,0.97320458,0.44461623,0.00000000,0.00000000,-0.98560542,0.00000000
evidence,2.39566469,0.25715759,0.82959777,0.96203649,0.00000000,0.75658849,0.48917353,0.00000000,0.00000000,-0.89888918,0.00000000
suffocation,2.39427531,0.33509615,0.87154970,0.91080472,0.00000000,0.93735996,0.29114670,0.00000000,0.00000000,-0.95168191,0.00000000
image,2.39297673,0.32904997,0.93335977,0.93214849,0.53790206,0.81621939,0.46491319,0.00000000,0.00000000,-0.65887952,-0.96173662
almanac,2.39263976,0.31761873,0.94219723,0.94482309,0.00000000,0.79028326,0.31297526,0.00000000,0.00000000,-0.91525781,0.00000000
cactus,2.38895264,0.29040638,0.86332259,0.93808007,0.00000000,0.68666041,0.46528080,0.00000000,0.00000000,-0.85479760,0.00000000
bouquet,2.38878754,0.37240702,0.94179094,0.88078442,0.00000000,0.71717697,0.46002507,0.00000000,0.00000000,-0.98339689,0.00000000
molding,2.38580072,0.00000000,0.89280748,0.92869562,0.00000000,0.96210292,0.48662373,0.00000000,0.00000000,-0.88442904,0.00000000
enquiry,2.38514248,0.37253857,0.89793137,0.82135722,0.00000000,0.94809300,0.32047835,0.00000000,0.00000000,-0.97525603,0.00000000
identity,2.38474849,0.41657731,0.91646433,0.93841848,0.00000000,0.64795718,0.35438263,0.00000000,0.00000000,-0.88905144,0.00000000
inconvenience,2.38237244,0.00000000,0.96043703,0.96145684,0.00000000,0.86111397,0.47565016,0.00000000,0.00000000,-0.87628555,0.00000000
piccolo,2.38224542,0.47425187,0.90760803,0.93135145,0.00000000,0.70980585,0.32203010,0.00000000,0.00000000,-0.96280187,0.00000000
exam,2.38002548,0.30762306,0.93422472,0.91707551,0.00000000,0.84026039,0.29480773,0.00000000,0.00000000,-0.91396594,0.00000000
virginal,2.37898269,0.87765726,0.76888475,0.91926023,0.00000000,0.76649934,0.00000000,0.00000000,0.00000000,-0.95331889,0.00000000
denominator,2.37746805,0.46834773,0.87065440,0.96959862,0.00000000,0.51788750,0.37343317,0.00000000,0.00000000,-0.82245338,0.00000000
gliding,2.37517527,0.26556137,0.84920576,0.88309249,0.00000000,0.96526554,0.39371577,0.00000000,0.00000000,-0.98166567,0.00000000
alto,2.37074599,0.45017004,0.84613976,0.95526391,0.00000000,0.83525792,0.26782849,0.00000000,0.00000000,-0.98391414,0.00000000
masonry,2.36830834,0.44722509,0.71080884,0.79570609,0.00000000,0.79225689,0.47321904,0.00000000,0.00000000,-0.85090762,0.00000000
genocide,2.36787465,0.25117218,0.82659706,0.95530584,0.00000000,0.92822099,0.38194421,0.00000000,0.00000000,-0.97536564,0.00000000
solitaire,2.36747345,0.44609910,0.86799219,0.94828930,0.00000000,0.76632151,0.27440244,0.00000000,0.00000000,-0.93563110,0.00000000
parenting,2.36636630,0.30038381,0.77064717,0.83886740,0.00000000,0.95220968,0.47208455,0.00000000,0.00000000,-0.96782631,0.00000000
publishing,2.36447027,0.32557112,0.77975091,0.80808359,0.00000000,0.94767010,0.47105342,0.00000000,0.00000000,-0.96765888,0.00000000
wedding,2.36133990,0.35095635,0.92717290,0.87898177,0.00000000,0.91468960,0.27755094,0.00000000,0.00000000,-0.98801166,0.00000000
block,2.36110970,0.87412378,0.91567275,0.92244866,0.57299519,0.47462282,0.33902803,0.00000000,0.00000000,-0.75933540,-0.97844613
simplification,2.36035293,0.00000000,0.89182910,0.95571151,0.00000000,0.96784294,0.46235937,0.00000000,0.00000000,-0.91738999,0.00000000
meridian,2.35966033,0.37202910,0.88697731,0.92828435,0.00000000,0.71893123,0.38853598,0.00000000,0.00000000,-0.93509763,0.00000000
regionalism,2.35840610,0.37781084,0.79350075,0.95522517,0.00000000,0.75962147,0.43044189,0.00000000,0.00000000,-0.95819402,0.00000000
planula,2.35807395,0.38961807,0.82195911,0.94467130,0.00000000,0.37025705,0.71882898,0.00000000,0.00000000,-0.88726056,0.00000000
thinking,2.35541496,0.27612519,0.77755129,0.87280238,0.00000000,0.96631473,0.43717960,0.00000000,0.00000000,-0.97455823,0.00000000
writing,2.35468313,0.27712411,0.85473326,0.75188488,0.00000000,0.97296396,0.48741838,0.00000000,0.00000000,-0.98944145,0.00000000
scarification,2.35232699,0.00000000,0.86594576,0.92594326,0.00000000,0.95784625,0.45479497,0.00000000,0.00000000,-0.85220325,0.00000000
styling,2.35163921,0.00000000,0.88628545,0.91263247,0.00000000,0.97557604,0.48239973,0.00000000,0.00000000,-0.90525448,0.00000000
nondisclosure,2.34815836,0.00000000,0.89117253,0.90657806,0.00000000,0.88325173,0.44414413,0.00000000,0.00000000,-0.77698809,0.00000000
formicarium,2.34272692,0.46434024,0.92518851,0.94139993,0.00000000,0.92552689,0.00000000,0.00000000,0.00000000,-0.91372865,0.00000000
codling,2.34099203,0.43968841,0.84209174,0.88485268,0.00000000,0.66749600,0.46027824,0.00000000,0.00000000,-0.95341504,0.00000000
plagiarism,2.33951926,0.00000000,0.86580390,0.95215964,0.00000000,0.90482926,0.45189357,0.00000000,0.00000000,-0.83516711,0.00000000
anchovy,2.33797395,0.85994956,0.88000122,0.95017180,0.00000000,0.71364051,0.81613252,0.00000000,0.00000000,-0.98035866,-0.90156299
arthur,2.33529055,0.37346387,0.85525471,0.92600361,0.00000000,0.83780804,0.29863966,0.00000000,0.00000000,-0.95587933,0.00000000
metaphor,2.33396399,0.00000000,0.95103791,0.94523174,0.00000000,0.93152961,0.46626168,0.00000000,0.00000000,0.00000000,-0.96009696
reconsideration,2.33036137,0.38726535,0.84718221,0.75067893,0.00000000,0.95591795,0.37174618,0.00000000,0.00000000,-0.98242927,0.00000000
waterskiing,2.33005333,0.30089039,0.79156965,0.84871072,0.00000000,0.95147392,0.40880778,0.00000000,0.00000000,-0.97139913,0.00000000
condominium,2.32996047,0.41071624,0.93664870,0.90592051,0.00000000,0.75340286,0.29309779,0.00000000,0.00000000,-0.96982563,0.00000000
opening,2.32990488,0.29770619,0.88199049,0.93071747,0.00000000,0.83500877,0.35953146,0.00000000,0.00000000,-0.97504950,0.00000000
seeder,2.32845002,0.83853754,0.82365799,0.88390020,0.00000000,0.73529947,0.00000000,0.00000000,0.00000000,-0.95294517,0.00000000
alpaca,2.32817963,0.89682308,0.71462891,0.90657094,0.00000000,0.59083465,0.80835512,0.00000000,0.00000000,-0.94839782,-0.64063525
reorganization,2.32703874,0.31470549,0.84739241,0.87848431,0.00000000,0.96469539,0.30572850,0.00000000,0.00000000,-0.98396736,0.00000000
cephalopod,2.32612205,0.80762380,0.90805686,0.93377942,0.00000000,0.87020230,0.53987879,0.00000000,0.00000000,-0.78896290,-0.94445622
oatmeal,2.32536352,0.00000000,0.83380559,0.88631469,0.00000000,0.95142940,0.48904812,0.00000000,0.00000000,-0.83523428,0.00000000
dissonance,2.32248914,0.00000000,0.88555744,0.95613620,0.00000000,0.94650248,0.47416326,0.00000000,0.00000000,-0.93987024,0.00000000
hiring,2.32079157,0.25753182,0.78712031,0.89394173,0.00000000,0.93770415,0.43120387,0.00000000,0.00000000,-0.98671031,0.00000000
decision-making,2.31872040,0.40942076,0.80467713,0.65812194,0.00000000,0.96572238,0.45989826,0.00000000,0.00000000,-0.97912008,0.00000000
editing,2.31710303,0.00000000,0.88759431,0.79469180,0.00000000,0.97582999,0.48171830,0.00000000,0.00000000,-0.82273138,0.00000000
singing,2.31543478,0.32224444,0.84411824,0.69228768,0.00000000,0.97133377,0.47015759,0.00000000,0.00000000,-0.98470694,0.00000000
toffee,2.31270799,0.00000000,0.93965325,0.90429059,0.00000000,0.95075333,0.48824725,0.00000000,0.00000000,-0.97023642,0.00000000
painting,2.31202003,0.00000000,0.94214019,0.90089753,0.00000000,0.93134120,0.48530352,0.00000000,0.00000000,-0.94766241,0.00000000
nourishment,2.31154671,0.00000000,0.90896979,0.92523712,0.00000000,0.97322556,0.48943576,0.00000000,0.00000000,-0.98532152,0.00000000
expansionism,2.31148455,0.29566458,0.81955421,0.93830338,0.00000000,0.82262951,0.41727999,0.00000000,0.00000000,-0.98194712,0.00000000
revascularization,2.31056374,0.00000000,0.90567484,0.95151430,0.00000000,0.97052431,0.45646182,0.00000000,0.00000000,-0.97361153,0.00000000
antelope,2.30935425,0.92988852,0.79153398,0.95708549,0.00000000,0.64609942,0.74912772,0.00000000,0.00000000,-0.89113605,-0.87324482
rehospitalization,2.30880871,0.28555259,0.83214620,0.93611056,0.00000000,0.95458826,0.28531402,0.00000000,0.00000000,-0.98490292,0.00000000
elixir,2.30651781,0.00000000,0.93451536,0.90980333,0.00000000,0.93017495,0.48464277,0.00000000,0.00000000,-0.95261860,0.00000000
armadillo,2.30371326,0.82726812,0.87097025,0.91394100,0.00000000,0.81934974,0.61763775,0.00000000,0.00000000,-0.97729951,-0.76815408
art,2.30322447,0.29608282,0.89763030,0.95590267,0.50859195,0.95485488,0.49004242,0.00000000,0.00000000,0.00000000,-1.79988056
retouching,2.30319208,0.26721954,0.84243768,0.76651633,0.00000000,0.95964175,0.39744246,0.00000000,0.00000000,-0.93006569,0.00000000
cleavage,2.30185688,0.00000000,0.89830038,0.95825225,0.00000000,0.93552032,0.48349220,0.00000000,0.00000000,-0.97370827,0.00000000
venti,2.30086949,0.84840485,0.88209674,0.93160301,0.00000000,0.87692380,0.68011698,0.00000000,0.00000000,-0.97399330,-0.94428259
gladiolus,2.29251435,0.91907397,0.88378897,0.95266178,0.00000000,0.92765519,0.81915501,0.00000000,0.00000000,-0.97613794,-1.23368263
mecca,2.29118952,0.77461141,0.81969351,0.94300595,0.00000000,0.70238841,0.00000000,0.00000000,0.00000000,-0.94850975,0.00000000
printing,2.28819442,0.00000000,0.91306090,0.89091113,0.00000000,0.96844828,0.48745528,0.00000000,0.00000000,-0.97168118,0.00000000
polarisation,2.28809801,0.26581633,0.81537181,0.96375215,0.00000000,0.90253690,0.26870590,0.00000000,0.00000000,-0.92808509,0.00000000
canon,2.28790104,0.93752787,0.83918193,0.95185751,0.00000000,0.75425699,0.48071167,0.00000000,0.00000000,-0.85854608,-0.81708884
winery,2.28692660,0.40371677,0.91979417,0.87994719,0.00000000,0.69214368,0.36355475,0.00000000,0.00000000,-0.97222996,0.00000000
beak,2.28678784,0.32326591,0.86971414,0.92805704,0.00000000,0.78827304,0.34416193,0.00000000,0.00000000,-0.96668422,0.00000000
reprocessing,2.28643960,0.00000000,0.89261073,0.92351225,0.00000000,0.97099036,0.44522825,0.00000000,0.00000000,-0.94590199,0.00000000
pain,2.28572151,0.00000000,0.91507322,0.94107920,0.00000000,0.90564367,0.46563494,0.00000000,0.00000000,-0.94170952,0.00000000
astrology,2.28236708,0.34652576,0.79416224,0.71858636,0.00000000,0.94090131,0.33317199,0.00000000,0.00000000,-0.85098058,0.00000000
conformation,2.27940676,0.42833465,0.89943239,0.94909754,0.00000000,0.95362261,0.00000000,0.00000000,0.00000000,-0.95108044,0.00000000
hardening,2.27915528,0.00000000,0.88014483,0.87004837,0.00000000,0.95676073,0.47705409,0.00000000,0.00000000,-0.90485275,0.00000000
sermon,2.27520326,0.25260034,0.93391910,0.83082119,0.00000000,0.94537866,0.29406112,0.00000000,0.00000000,-0.98157716,0.00000000
revolution,2.27501678,0.45178658,0.86414647,0.95173797,0.00000000,0.96559897,0.00000000,0.00000000,0.00000000,-0.95825320,0.00000000
caviar,2.27182332,0.00000000,0.88190666,0.90870765,0.00000000,0.95736215,0.48547977,0.00000000,0.00000000,-0.96163291,0.00000000
homeownership,2.26911819,0.41520149,0.68958747,0.89259464,0.00000000,0.83874017,0.40962011,0.00000000,0.00000000,-0.97662568,0.00000000
advertising,2.26660696,0.00000000,0.87829721,0.89918244,0.00000000,0.95458904,0.48883390,0.00000000,0.00000000,-0.95429564,0.00000000
punishment,2.26530167,0.00000000,0.90858915,0.93170938,0.00000000,0.87339401,0.46108618,0.00000000,0.00000000,-0.90947706,0.00000000
lighting,2.26260811,0.00000000,0.84906983,0.88757408,0.00000000,0.96259063,0.48690230,0.00000000,0.00000000,-0.92352873,0.00000000
evaporation,2.26140642,0.00000000,0.87838605,0.93203121,0.00000000,0.95734429,0.44655344,0.00000000,0.00000000,-0.95290858,0.00000000
earring,2.25996968,0.00000000,0.95121109,0.91328132,0.00000000,0.91602576,0.44652751,0.00000000,0.00000000,-0.96707600,0.00000000
embellishment,2.25791305,0.00000000,0.93873420,0.85168812,0.00000000,0.96744114,0.47796839,0.00000000,0.00000000,-0.97791880,0.00000000
endothelium,2.25666651,0.46477717,0.90866518,0.96971330,0.00000000,0.91826111,0.48241204,0.00000000,0.00000000,-0.83103228,-0.65613002
minibus,2.25502086,0.77322757,0.94225812,0.96300498,0.00000000,0.82895145,0.26774591,0.00000000,0.00000000,-0.94151396,-0.57865322
salami,2.25212100,0.70955124,0.86156353,0.91232869,0.00000000,0.89753807,0.78412497,0.00000000,0.00000000,-0.98687768,-0.92610782
colloquy,2.25078753,0.47802073,0.90026194,0.94777575,0.00000000,0.93241817,0.45233476,0.00000000,0.00000000,-0.60540468,-0.85461915
lobotomy,2.24848422,0.37282124,0.92701337,0.96111864,0.00000000,0.96062621,0.00000000,0.00000000,0.00000000,-0.97309524,0.00000000
reading,2.24709308,0.00000000,0.88309115,0.88499320,0.00000000,0.96396345,0.48256838,0.00000000,0.00000000,-0.96752310,0.00000000
secretariat,2.24245378,0.87487742,0.80280524,0.92249805,0.00000000,0.53912979,0.00000000,0.00000000,0.00000000,-0.89685673,0.00000000
learning,2.23893154,0.00000000,0.79389563,0.89354336,0.00000000,0.97515717,0.48080623,0.00000000,0.00000000,-0.90447086,0.00000000
revascularisation,2.23712388,0.00000000,0.90367377,0.95554641,0.00000000,0.97041333,0.37693948,0.00000000,0.00000000,-0.96944910,0.00000000
